 25.40  83.80 60308.00
 25.40  83.80   1.00
576
5.574125e+05 7.133112e+06 4.405976e+02 -2.605894e+00 1.000000e+00
5.574625e+05 7.133112e+06 4.409824e+02 -2.629323e+00 1.000000e+00
5.575125e+05 7.133112e+06 4.415185e+02 -2.596812e+00 1.000000e+00
5.575625e+05 7.133112e+06 4.420547e+02 -2.516837e+00 1.000000e+00
5.576125e+05 7.133112e+06 4.425527e+02 -2.398738e+00 1.000000e+00
5.576625e+05 7.133112e+06 4.431236e+02 -2.251366e+00 1.000000e+00
5.577125e+05 7.133112e+06 4.439072e+02 -2.084338e+00 1.000000e+00
5.577625e+05 7.133112e+06 4.450215e+02 -1.907304e+00 1.000000e+00
5.578125e+05 7.133112e+06 4.462532e+02 -1.730753e+00 1.000000e+00
5.578625e+05 7.133112e+06 4.467964e+02 -1.564811e+00 1.000000e+00
5.567125e+05 7.133162e+06 4.558881e+02 -1.118797e+00 1.000000e+00
5.567625e+05 7.133162e+06 4.550645e+02 -1.227313e+00 1.000000e+00
5.568125e+05 7.133162e+06 4.531523e+02 -1.344548e+00 1.000000e+00
5.568625e+05 7.133162e+06 4.515534e+02 -1.454925e+00 1.000000e+00
5.569125e+05 7.133162e+06 4.510653e+02 -1.536775e+00 1.000000e+00
5.569625e+05 7.133162e+06 4.496245e+02 -1.609394e+00 1.000000e+00
5.570125e+05 7.133162e+06 4.465841e+02 -1.695821e+00 1.000000e+00
5.570625e+05 7.133162e+06 4.435554e+02 -1.782855e+00 1.000000e+00
5.571125e+05 7.133162e+06 4.420758e+02 -1.844629e+00 1.000000e+00
5.571625e+05 7.133162e+06 4.415561e+02 -1.916913e+00 1.000000e+00
5.572125e+05 7.133162e+06 4.415644e+02 -2.038204e+00 1.000000e+00
5.572625e+05 7.133162e+06 4.415649e+02 -2.234989e+00 1.000000e+00
5.573125e+05 7.133162e+06 4.410498e+02 -2.500626e+00 1.000000e+00
5.573625e+05 7.133162e+06 4.408490e+02 -2.746492e+00 1.000000e+00
5.574125e+05 7.133162e+06 4.408528e+02 -2.928372e+00 1.000000e+00
5.574625e+05 7.133162e+06 4.412652e+02 -3.013961e+00 1.000000e+00
5.575125e+05 7.133162e+06 4.420243e+02 -3.005421e+00 1.000000e+00
5.575625e+05 7.133162e+06 4.428121e+02 -2.923880e+00 1.000000e+00
5.576125e+05 7.133162e+06 4.435440e+02 -2.786297e+00 1.000000e+00
5.576625e+05 7.133162e+06 4.443609e+02 -2.606419e+00 1.000000e+00
5.577125e+05 7.133162e+06 4.453904e+02 -2.399459e+00 1.000000e+00
5.577625e+05 7.133162e+06 4.466393e+02 -2.180934e+00 1.000000e+00
5.578125e+05 7.133162e+06 4.479722e+02 -1.964139e+00 1.000000e+00
5.578625e+05 7.133162e+06 4.485948e+02 -1.762115e+00 1.000000e+00
5.567125e+05 7.133212e+06 4.566140e+02 -1.207856e+00 1.000000e+00
5.567625e+05 7.133212e+06 4.557578e+02 -1.325422e+00 1.000000e+00
5.568125e+05 7.133212e+06 4.532302e+02 -1.454947e+00 1.000000e+00
5.568625e+05 7.133212e+06 4.508807e+02 -1.572480e+00 1.000000e+00
5.569125e+05 7.133212e+06 4.503075e+02 -1.630895e+00 1.000000e+00
5.569625e+05 7.133212e+06 4.491470e+02 -1.641861e+00 1.000000e+00
5.570125e+05 7.133212e+06 4.463612e+02 -1.630429e+00 1.000000e+00
5.570625e+05 7.133212e+06 4.433380e+02 -1.585013e+00 1.000000e+00
5.571125e+05 7.133212e+06 4.420657e+02 -1.469304e+00 1.000000e+00
5.571625e+05 7.133212e+06 4.418634e+02 -1.378433e+00 1.000000e+00
5.572125e+05 7.133212e+06 4.419135e+02 -1.450632e+00 1.000000e+00
5.572625e+05 7.133212e+06 4.419543e+02 -1.746517e+00 1.000000e+00
5.573125e+05 7.133212e+06 4.414371e+02 -2.242579e+00 1.000000e+00
5.573625e+05 7.133212e+06 4.410965e+02 -2.756496e+00 1.000000e+00
5.574125e+05 7.133212e+06 4.409245e+02 -3.164604e+00 1.000000e+00
5.574625e+05 7.133212e+06 4.415433e+02 -3.381126e+00 1.000000e+00
5.575125e+05 7.133212e+06 4.426355e+02 -3.433990e+00 1.000000e+00
5.575625e+05 7.133212e+06 4.436917e+02 -3.372229e+00 1.000000e+00
5.576125e+05 7.133212e+06 4.445439e+02 -3.227026e+00 1.000000e+00
5.576625e+05 7.133212e+06 4.454874e+02 -3.016085e+00 1.000000e+00
5.577125e+05 7.133212e+06 4.467056e+02 -2.763193e+00 1.000000e+00
5.577625e+05 7.133212e+06 4.481292e+02 -2.493937e+00 1.000000e+00
5.578125e+05 7.133212e+06 4.495297e+02 -2.228554e+00 1.000000e+00
5.578625e+05 7.133212e+06 4.501864e+02 -1.983189e+00 1.000000e+00
5.567125e+05 7.133262e+06 4.574333e+02 -1.297626e+00 1.000000e+00
5.567625e+05 7.133262e+06 4.565118e+02 -1.423556e+00 1.000000e+00
5.568125e+05 7.133262e+06 4.536917e+02 -1.559771e+00 1.000000e+00
5.568625e+05 7.133262e+06 4.504191e+02 -1.681032e+00 1.000000e+00
5.569125e+05 7.133262e+06 4.494527e+02 -1.698144e+00 1.000000e+00
5.569625e+05 7.133262e+06 4.481967e+02 -1.597395e+00 1.000000e+00
5.570125e+05 7.133262e+06 4.457140e+02 -1.362605e+00 1.000000e+00
5.570625e+05 7.133262e+06 4.429738e+02 -9.502730e-01 1.000000e+00
5.571125e+05 7.133262e+06 4.419149e+02 -3.168098e-01 1.000000e+00
5.571625e+05 7.133262e+06 4.419255e+02 2.923354e-01 1.000000e+00
5.572125e+05 7.133262e+06 4.420106e+02 4.620615e-01 1.000000e+00
5.572625e+05 7.133262e+06 4.420750e+02 -6.234218e-03 1.000000e+00
5.573125e+05 7.133262e+06 4.418105e+02 -1.016203e+00 1.000000e+00
5.573625e+05 7.133262e+06 4.414934e+02 -2.167847e+00 1.000000e+00
5.574125e+05 7.133262e+06 4.411515e+02 -3.104207e+00 1.000000e+00
5.574625e+05 7.133262e+06 4.418902e+02 -3.623781e+00 1.000000e+00
5.575125e+05 7.133262e+06 4.432932e+02 -3.826822e+00 1.000000e+00
5.575625e+05 7.133262e+06 4.445761e+02 -3.837237e+00 1.000000e+00
5.576125e+05 7.133262e+06 4.455511e+02 -3.712080e+00 1.000000e+00
5.576625e+05 7.133262e+06 4.465321e+02 -3.481143e+00 1.000000e+00
5.577125e+05 7.133262e+06 4.477996e+02 -3.180920e+00 1.000000e+00
5.577625e+05 7.133262e+06 4.492600e+02 -2.853232e+00 1.000000e+00
5.578125e+05 7.133262e+06 4.506931e+02 -2.528953e+00 1.000000e+00
5.578625e+05 7.133262e+06 4.514181e+02 -2.230461e+00 1.000000e+00
5.567125e+05 7.133312e+06 4.583467e+02 -1.387202e+00 1.000000e+00
5.567625e+05 7.133312e+06 4.576314e+02 -1.517868e+00 1.000000e+00
5.568125e+05 7.133312e+06 4.549292e+02 -1.651222e+00 1.000000e+00
5.568625e+05 7.133312e+06 4.508715e+02 -1.765459e+00 1.000000e+00
5.569125e+05 7.133312e+06 4.493083e+02 -1.715313e+00 1.000000e+00
5.569625e+05 7.133312e+06 4.472361e+02 -1.443337e+00 1.000000e+00
5.570125e+05 7.133312e+06 4.448347e+02 -7.755256e-01 1.000000e+00
5.570625e+05 7.133312e+06 4.425504e+02 5.190016e-01 1.000000e+00
5.571125e+05 7.133312e+06 4.418156e+02 2.609910e+00 1.000000e+00
5.571625e+05 7.133312e+06 4.419224e+02 4.854240e+00 1.000000e+00
5.572125e+05 7.133312e+06 4.420047e+02 5.946416e+00 1.000000e+00
5.572625e+05 7.133312e+06 4.420255e+02 5.225129e+00 1.000000e+00
5.573125e+05 7.133312e+06 4.419819e+02 2.868155e+00 1.000000e+00
5.573625e+05 7.133312e+06 4.418637e+02 -4.495897e-02 1.000000e+00
5.574125e+05 7.133312e+06 4.416509e+02 -2.279227e+00 1.000000e+00
5.574625e+05 7.133312e+06 4.423331e+02 -3.507310e+00 1.000000e+00
5.575125e+05 7.133312e+06 4.438661e+02 -4.063150e+00 1.000000e+00
5.575625e+05 7.133312e+06 4.453381e+02 -4.260359e+00 1.000000e+00
5.576125e+05 7.133312e+06 4.464720e+02 -4.218847e+00 1.000000e+00
5.576625e+05 7.133312e+06 4.474917e+02 -3.996579e+00 1.000000e+00
5.577125e+05 7.133312e+06 4.487243e+02 -3.654681e+00 1.000000e+00
5.577625e+05 7.133312e+06 4.501491e+02 -3.261283e+00 1.000000e+00
5.578125e+05 7.133312e+06 4.515487e+02 -2.867029e+00 1.000000e+00
5.578625e+05 7.133312e+06 4.523313e+02 -2.504287e+00 1.000000e+00
5.567125e+05 7.133362e+06 4.591793e+02 -1.477587e+00 1.000000e+00
5.567625e+05 7.133362e+06 4.590463e+02 -1.608687e+00 1.000000e+00
5.568125e+05 7.133362e+06 4.573664e+02 -1.720112e+00 1.000000e+00
5.568625e+05 7.133362e+06 4.531466e+02 -1.802426e+00 1.000000e+00
5.569125e+05 7.133362e+06 4.507887e+02 -1.656939e+00 1.000000e+00
5.569625e+05 7.133362e+06 4.472412e+02 -1.151177e+00 1.000000e+00
5.570125e+05 7.133362e+06 4.443780e+02 2.325490e-01 1.000000e+00
5.570625e+05 7.133362e+06 4.422815e+02 3.365806e+00 1.000000e+00
5.571125e+05 7.133362e+06 4.417855e+02 9.297248e+00 1.000000e+00
5.571625e+05 7.133362e+06 4.419576e+02 1.660841e+01 1.000000e+00
5.572125e+05 7.133362e+06 4.420090e+02 2.076489e+01 1.000000e+00
5.572625e+05 7.133362e+06 4.420083e+02 2.056458e+01 1.000000e+00
5.573125e+05 7.133362e+06 4.419880e+02 1.476660e+01 1.000000e+00
5.573625e+05 7.133362e+06 4.419460e+02 5.989572e+00 1.000000e+00
5.574125e+05 7.133362e+06 4.419840e+02 2.118329e-01 1.000000e+00
5.574625e+05 7.133362e+06 4.427116e+02 -2.558591e+00 1.000000e+00
5.575125e+05 7.133362e+06 4.442727e+02 -3.872754e+00 1.000000e+00
5.575625e+05 7.133362e+06 4.459988e+02 -4.498254e+00 1.000000e+00
5.576125e+05 7.133362e+06 4.473361e+02 -4.687644e+00 1.000000e+00
5.576625e+05 7.133362e+06 4.483888e+02 -4.545318e+00 1.000000e+00
5.577125e+05 7.133362e+06 4.494994e+02 -4.183705e+00 1.000000e+00
5.577625e+05 7.133362e+06 4.508959e+02 -3.717861e+00 1.000000e+00
5.578125e+05 7.133362e+06 4.523383e+02 -3.239215e+00 1.000000e+00
5.578625e+05 7.133362e+06 4.531730e+02 -2.800341e+00 1.000000e+00
5.567125e+05 7.133412e+06 4.599611e+02 -1.568037e+00 1.000000e+00
5.567625e+05 7.133412e+06 4.601429e+02 -1.705569e+00 1.000000e+00
5.568125e+05 7.133412e+06 4.598212e+02 -1.790116e+00 1.000000e+00
5.568625e+05 7.133412e+06 4.567702e+02 -1.806182e+00 1.000000e+00
5.569125e+05 7.133412e+06 4.540919e+02 -1.537642e+00 1.000000e+00
5.569625e+05 7.133412e+06 4.486330e+02 -7.853581e-01 1.000000e+00
5.570125e+05 7.133412e+06 4.446478e+02 1.492446e+00 1.000000e+00
5.570625e+05 7.133412e+06 4.423055e+02 7.545038e+00 1.000000e+00
5.571125e+05 7.133412e+06 4.417977e+02 2.100281e+01 1.000000e+00
5.571625e+05 7.133412e+06 4.419705e+02 3.823831e+01 1.000000e+00
5.572125e+05 7.133412e+06 4.420126e+02 4.777809e+01 1.000000e+00
5.572625e+05 7.133412e+06 4.420074e+02 5.222193e+01 1.000000e+00
5.573125e+05 7.133412e+06 4.419874e+02 4.257955e+01 1.000000e+00
5.573625e+05 7.133412e+06 4.419316e+02 2.013823e+01 1.000000e+00
5.574125e+05 7.133412e+06 4.419731e+02 5.970484e+00 1.000000e+00
5.574625e+05 7.133412e+06 4.428553e+02 2.297711e-01 1.000000e+00
5.575125e+05 7.133412e+06 4.445612e+02 -2.605486e+00 1.000000e+00
5.575625e+05 7.133412e+06 4.465084e+02 -4.235905e+00 1.000000e+00
5.576125e+05 7.133412e+06 4.481288e+02 -4.997422e+00 1.000000e+00
5.576625e+05 7.133412e+06 4.492766e+02 -5.090002e+00 1.000000e+00
5.577125e+05 7.133412e+06 4.502905e+02 -4.755471e+00 1.000000e+00
5.577625e+05 7.133412e+06 4.515466e+02 -4.219644e+00 1.000000e+00
5.578125e+05 7.133412e+06 4.530497e+02 -3.641462e+00 1.000000e+00
5.578625e+05 7.133412e+06 4.539705e+02 -3.112945e+00 1.000000e+00
5.567125e+05 7.133462e+06 4.607019e+02 -1.657130e+00 1.000000e+00
5.567625e+05 7.133462e+06 4.608906e+02 -1.811077e+00 1.000000e+00
5.568125e+05 7.133462e+06 4.609698e+02 -1.898876e+00 1.000000e+00
5.568625e+05 7.133462e+06 4.590986e+02 -1.874340e+00 1.000000e+00
5.569125e+05 7.133462e+06 4.567660e+02 -1.516926e+00 1.000000e+00
5.569625e+05 7.133462e+06 4.506546e+02 -5.776307e-01 1.000000e+00
5.570125e+05 7.133462e+06 4.454274e+02 2.318013e+00 1.000000e+00
5.570625e+05 7.133462e+06 4.424952e+02 1.075968e+01 1.000000e+00
5.571125e+05 7.133462e+06 4.418173e+02 3.055013e+01 1.000000e+00
5.571625e+05 7.133462e+06 4.419812e+02 5.304974e+01 1.000000e+00
5.572125e+05 7.133462e+06 4.420127e+02 6.462436e+01 1.000000e+00
5.572625e+05 7.133462e+06 4.420034e+02 7.311408e+01 1.000000e+00
5.573125e+05 7.133462e+06 4.419913e+02 6.609375e+01 1.000000e+00
5.573625e+05 7.133462e+06 4.419379e+02 3.974318e+01 1.000000e+00
5.574125e+05 7.133462e+06 4.419012e+02 1.758476e+01 1.000000e+00
5.574625e+05 7.133462e+06 4.428401e+02 7.582639e+00 1.000000e+00
5.575125e+05 7.133462e+06 4.448805e+02 1.500724e+00 1.000000e+00
5.575625e+05 7.133462e+06 4.470737e+02 -2.689039e+00 1.000000e+00
5.576125e+05 7.133462e+06 4.488918e+02 -4.908135e+00 1.000000e+00
5.576625e+05 7.133462e+06 4.501612e+02 -5.571812e+00 1.000000e+00
5.577125e+05 7.133462e+06 4.512065e+02 -5.347282e+00 1.000000e+00
5.577625e+05 7.133462e+06 4.523291e+02 -4.749500e+00 1.000000e+00
5.578125e+05 7.133462e+06 4.537171e+02 -4.063715e+00 1.000000e+00
5.578625e+05 7.133462e+06 4.546511e+02 -3.434099e+00 1.000000e+00
5.567125e+05 7.133512e+06 4.614560e+02 -1.741533e+00 1.000000e+00
5.567625e+05 7.133512e+06 4.614287e+02 -1.921874e+00 1.000000e+00
5.568125e+05 7.133512e+06 4.611828e+02 -2.046057e+00 1.000000e+00
5.568625e+05 7.133512e+06 4.591902e+02 -2.064080e+00 1.000000e+00
5.569125e+05 7.133512e+06 4.570757e+02 -1.739748e+00 1.000000e+00
5.569625e+05 7.133512e+06 4.513582e+02 -8.252190e-01 1.000000e+00
5.570125e+05 7.133512e+06 4.459781e+02 2.003911e+00 1.000000e+00
5.570625e+05 7.133512e+06 4.426825e+02 1.025125e+01 1.000000e+00
5.571125e+05 7.133512e+06 4.417938e+02 2.974528e+01 1.000000e+00
5.571625e+05 7.133512e+06 4.419487e+02 5.297775e+01 1.000000e+00
5.572125e+05 7.133512e+06 4.420113e+02 6.692707e+01 1.000000e+00
5.572625e+05 7.133512e+06 4.420055e+02 7.667690e+01 1.000000e+00
5.573125e+05 7.133512e+06 4.419967e+02 7.440145e+01 1.000000e+00
5.573625e+05 7.133512e+06 4.419423e+02 5.922019e+01 1.000000e+00
5.574125e+05 7.133512e+06 4.418549e+02 4.311877e+01 1.000000e+00
5.574625e+05 7.133512e+06 4.427389e+02 2.956738e+01 1.000000e+00
5.575125e+05 7.133512e+06 4.450850e+02 1.414887e+01 1.000000e+00
5.575625e+05 7.133512e+06 4.476804e+02 2.044837e+00 1.000000e+00
5.576125e+05 7.133512e+06 4.497465e+02 -3.994382e+00 1.000000e+00
5.576625e+05 7.133512e+06 4.512000e+02 -5.900957e+00 1.000000e+00
5.577125e+05 7.133512e+06 4.522637e+02 -5.930866e+00 1.000000e+00
5.577625e+05 7.133512e+06 4.532357e+02 -5.286606e+00 1.000000e+00
5.578125e+05 7.133512e+06 4.543791e+02 -4.488093e+00 1.000000e+00
5.578625e+05 7.133512e+06 4.552093e+02 -3.750067e+00 1.000000e+00
5.567125e+05 7.133562e+06 4.623283e+02 -1.815784e+00 1.000000e+00
5.567625e+05 7.133562e+06 4.619752e+02 -2.028826e+00 1.000000e+00
5.568125e+05 7.133562e+06 4.612927e+02 -2.206440e+00 1.000000e+00
5.568625e+05 7.133562e+06 4.585448e+02 -2.324239e+00 1.000000e+00
5.569125e+05 7.133562e+06 4.561781e+02 -2.152719e+00 1.000000e+00
5.569625e+05 7.133562e+06 4.506724e+02 -1.514420e+00 1.000000e+00
5.570125e+05 7.133562e+06 4.459144e+02 6.909212e-01 1.000000e+00
5.570625e+05 7.133562e+06 4.427962e+02 7.068407e+00 1.000000e+00
5.571125e+05 7.133562e+06 4.418066e+02 2.272067e+01 1.000000e+00
5.571625e+05 7.133562e+06 4.419350e+02 4.719357e+01 1.000000e+00
5.572125e+05 7.133562e+06 4.420075e+02 6.739500e+01 1.000000e+00
5.572625e+05 7.133562e+06 4.420061e+02 7.986540e+01 1.000000e+00
5.573125e+05 7.133562e+06 4.419998e+02 8.411468e+01 1.000000e+00
5.573625e+05 7.133562e+06 4.419485e+02 8.408314e+01 1.000000e+00
5.574125e+05 7.133562e+06 4.418373e+02 8.867472e+01 1.000000e+00
5.574625e+05 7.133562e+06 4.426476e+02 9.267608e+01 1.000000e+00
5.575125e+05 7.133562e+06 4.450912e+02 4.962825e+01 1.000000e+00
5.575625e+05 7.133562e+06 4.480897e+02 1.355286e+01 1.000000e+00
5.576125e+05 7.133562e+06 4.505720e+02 -1.938261e+00 1.000000e+00
5.576625e+05 7.133562e+06 4.523398e+02 -6.047738e+00 1.000000e+00
5.577125e+05 7.133562e+06 4.534964e+02 -6.473138e+00 1.000000e+00
5.577625e+05 7.133562e+06 4.542393e+02 -5.800721e+00 1.000000e+00
5.578125e+05 7.133562e+06 4.550306e+02 -4.888832e+00 1.000000e+00
5.578625e+05 7.133562e+06 4.556881e+02 -4.040407e+00 1.000000e+00
5.567125e+05 7.133612e+06 4.630325e+02 -1.878366e+00 1.000000e+00
5.567625e+05 7.133612e+06 4.624174e+02 -2.125263e+00 1.000000e+00
5.568125e+05 7.133612e+06 4.615011e+02 -2.359419e+00 1.000000e+00
5.568625e+05 7.133612e+06 4.583075e+02 -2.584195e+00 1.000000e+00
5.569125e+05 7.133612e+06 4.556103e+02 -2.611104e+00 1.000000e+00
5.569625e+05 7.133612e+06 4.499619e+02 -2.365778e+00 1.000000e+00
5.570125e+05 7.133612e+06 4.457235e+02 -9.870203e-01 1.000000e+00
5.570625e+05 7.133612e+06 4.428948e+02 3.301238e+00 1.000000e+00
5.571125e+05 7.133612e+06 4.418404e+02 1.481799e+01 1.000000e+00
5.571625e+05 7.133612e+06 4.419377e+02 3.778168e+01 1.000000e+00
5.572125e+05 7.133612e+06 4.420101e+02 6.191593e+01 1.000000e+00
5.572625e+05 7.133612e+06 4.420067e+02 8.011073e+01 1.000000e+00
5.573125e+05 7.133612e+06 4.420078e+02 9.512062e+01 1.000000e+00
5.573625e+05 7.133612e+06 4.419530e+02 1.059030e+02 1.000000e+00
5.574125e+05 7.133612e+06 4.418247e+02 1.223677e+02 1.000000e+00
5.574625e+05 7.133612e+06 4.426290e+02 1.291947e+02 1.000000e+00
5.575125e+05 7.133612e+06 4.451201e+02 8.133027e+01 1.000000e+00
5.575625e+05 7.133612e+06 4.483443e+02 2.692653e+01 1.000000e+00
5.576125e+05 7.133612e+06 4.513030e+02 4.150932e-01 1.000000e+00
5.576625e+05 7.133612e+06 4.534571e+02 -6.141803e+00 1.000000e+00
5.577125e+05 7.133612e+06 4.547580e+02 -6.965758e+00 1.000000e+00
5.577625e+05 7.133612e+06 4.554209e+02 -6.244332e+00 1.000000e+00
5.578125e+05 7.133612e+06 4.558738e+02 -5.222970e+00 1.000000e+00
5.578625e+05 7.133612e+06 4.563238e+02 -4.274551e+00 1.000000e+00
5.567125e+05 7.133662e+06 4.634630e+02 -1.925383e+00 1.000000e+00
5.567625e+05 7.133662e+06 4.625736e+02 -2.204674e+00 1.000000e+00
5.568125e+05 7.133662e+06 4.615820e+02 -2.491991e+00 1.000000e+00
5.568625e+05 7.133662e+06 4.582806e+02 -2.812960e+00 1.000000e+00
5.569125e+05 7.133662e+06 4.554701e+02 -3.028102e+00 1.000000e+00
5.569625e+05 7.133662e+06 4.497424e+02 -3.155333e+00 1.000000e+00
5.570125e+05 7.133662e+06 4.457660e+02 -2.570479e+00 1.000000e+00
5.570625e+05 7.133662e+06 4.431186e+02 -2.168254e-01 1.000000e+00
5.571125e+05 7.133662e+06 4.418926e+02 6.356902e+00 1.000000e+00
5.571625e+05 7.133662e+06 4.419177e+02 2.094783e+01 1.000000e+00
5.572125e+05 7.133662e+06 4.420110e+02 4.433293e+01 1.000000e+00
5.572625e+05 7.133662e+06 4.420066e+02 7.085447e+01 1.000000e+00
5.573125e+05 7.133662e+06 4.420137e+02 9.556220e+01 1.000000e+00
5.573625e+05 7.133662e+06 4.419549e+02 1.151454e+02 1.000000e+00
5.574125e+05 7.133662e+06 4.417966e+02 1.264767e+02 1.000000e+00
5.574625e+05 7.133662e+06 4.426573e+02 1.231366e+02 1.000000e+00
5.575125e+05 7.133662e+06 4.453170e+02 8.798905e+01 1.000000e+00
5.575625e+05 7.133662e+06 4.487757e+02 3.143928e+01 1.000000e+00
5.576125e+05 7.133662e+06 4.520898e+02 1.598584e+00 1.000000e+00
5.576625e+05 7.133662e+06 4.546198e+02 -6.409210e+00 1.000000e+00
5.577125e+05 7.133662e+06 4.559672e+02 -7.408567e+00 1.000000e+00
5.577625e+05 7.133662e+06 4.565968e+02 -6.581095e+00 1.000000e+00
5.578125e+05 7.133662e+06 4.569386e+02 -5.448956e+00 1.000000e+00
5.578625e+05 7.133662e+06 4.572106e+02 -4.423739e+00 1.000000e+00
5.567125e+05 7.133712e+06 4.637116e+02 -1.951246e+00 1.000000e+00
5.567625e+05 7.133712e+06 4.625338e+02 -2.256963e+00 1.000000e+00
5.568125e+05 7.133712e+06 4.615075e+02 -2.588554e+00 1.000000e+00
5.568625e+05 7.133712e+06 4.584208e+02 -2.981664e+00 1.000000e+00
5.569125e+05 7.133712e+06 4.556119e+02 -3.349914e+00 1.000000e+00
5.569625e+05 7.133712e+06 4.498372e+02 -3.774026e+00 1.000000e+00
